status	cs_loc	cs_sha256_16	cs_path	rs_path	crate
todo	100	49484fd603227a45	Core/GameX/App/ExportManager.cs	core/gamex/src/app/export_manager.rs	gamex
done	39	de2a9d0984627dda	Core/GameX/App/ImportManager.cs	core/gamex/src/app/import_manager.rs	gamex
done	3	602e88da45b94d34	Core/GameX/App/ManifestManager.cs	core/gamex/src/app/manifest_manager.rs	gamex
done	4	c09fddebd470ad26	Core/GameX/Assembly.cs	core/gamex/src/assembly.rs	gamex
done	4986	733f96e831880639	Core/GameX/BlizzardProtoDatabase.cs	core/gamex/src/blizzard_proto_database.rs	gamex
done	8	01fcca58fa8ea167	Core/GameX/Client.cs	core/gamex/src/client.rs	gamex
done	152	899d278ef9371987	Core/GameX/DesSer.cs	core/gamex/src/des_ser.rs	gamex
done	622	02de2c7e1ac613ad	Core/GameX/Family.cs	core/gamex/src/family.rs	gamex
done	166	d536d2fcd7b2d724	Core/GameX/Formats/IUnknown.cs	core/gamex/src/formats/i_unknown.rs	gamex
done	180	a916652e080e48c8	Core/GameX/Formats/Stream.cs	core/gamex/src/formats/stream.rs	gamex
done	70	307f2118fdbdfacb	Core/GameX/Globalx.cs	core/gamex/src/globalx.rs	gamex
done	0	f1945cd6c19e56b3	Core/GameX/Manager.cs	core/gamex/src/manager.rs	gamex
done	183	6f4c4365263f54a7	Core/GameX/Meta.cs	core/gamex/src/meta.rs	gamex
done	400	a7c3d2b1bb53eddb	Core/GameX/Store.cs	core/gamex/src/store.rs	gamex
done	9	e6a95fbe28938834	Core/GameX/Transforms/UnknownTransform.cs	core/gamex/src/transforms/unknown_transform.rs	gamex
done	173	8f7ab9954542a057	Core/GameX/Util.cs	core/gamex/src/util.rs	gamex
done	295	be305f29e6d389d2	Core/GameX/_Config.cs	core/gamex/src/config.rs	gamex
done	364	4f53d8c43cff889d	Core/GameX/_LIB/Collada/Collada.cs	core/gamex/src/vendor/collada/collada.rs	gamex
done	206	7af2a6ee064461b0	Core/GameX/_LIB/Collada/Collada_B_Rep.cs	core/gamex/src/vendor/collada/collada_b_rep.rs	gamex
done	686	5e81dc547ad94b50	Core/GameX/_LIB/Collada/Collada_Core.cs	core/gamex/src/vendor/collada/collada_core.rs	gamex
done	684	5c3df852a1a4d390	Core/GameX/_LIB/Collada/Collada_FX.cs	core/gamex/src/vendor/collada/collada_fx.rs	gamex
done	301	8ab57542b40ea9a6	Core/GameX/_LIB/Collada/Collada_Kinematics.cs	core/gamex/src/vendor/collada/collada_kinematics.rs	gamex
done	292	13899227650685e7	Core/GameX/_LIB/Collada/Collada_Physics.cs	core/gamex/src/vendor/collada/collada_physics.rs	gamex
done	261	e3b1caaba88a400a	Core/GameX/_LIB/Compression/Blast.cs	core/gamex/src/vendor/compression/blast.rs	gamex
done	193	6654f81e073a264d	Core/GameX/_LIB/Compression/Doboz/Dictionary.cs	core/gamex/src/vendor/compression/doboz/dictionary.rs	gamex
done	389	239658401d2b6475	Core/GameX/_LIB/Compression/Doboz/DobozCodec.cs	core/gamex/src/vendor/compression/doboz/doboz_codec.rs	gamex
done	496	30dd144464819b79	Core/GameX/_LIB/Compression/Doboz/DobozDecoder.cs	core/gamex/src/vendor/compression/doboz/doboz_decoder.rs	gamex
done	44	f38992515530f62c	Core/GameX/_LIB/Compression/Lzf.cs	core/gamex/src/vendor/compression/lzf.rs	gamex
done	91	2d49176135e0454e	Core/GameX/_LIB/Compression/Lzo.cs	core/gamex/src/vendor/compression/lzo.rs	gamex
done	84	27b86660194294e8	Core/GameX/_LIB/Compression/Lzss.cs	core/gamex/src/vendor/compression/lzss.rs	gamex
done	53	d2d2332aab4d9322	Core/GameX/_LIB/Compression/OodleLZ.cs	core/gamex/src/vendor/compression/oodle_lz.rs	gamex
done	168	e78b3e1000ac0577	Core/GameX/_LIB/Compression/Salsa20.cs	core/gamex/src/vendor/compression/salsa20.rs	gamex
done	77	29a67366328fbe1f	Core/GameX/_LIB/Compression/XCompress.cs	core/gamex/src/vendor/compression/x_compress.rs	gamex
todo	27	7df1dab72103b9f1	Applications/GameX.App.Cli/Program+Get.cs	applications/app-cli/src/program_get.rs	gamex-app-cli
todo	51	d0168d2099f577c8	Applications/GameX.App.Cli/Program+List.cs	applications/app-cli/src/program_list.rs	gamex-app-cli
todo	27	fa7429d01b226064	Applications/GameX.App.Cli/Program+Set.cs	applications/app-cli/src/program_set.rs	gamex-app-cli
todo	14	e296078d4f9af0dd	Applications/GameX.App.Cli/Program+Test.cs	applications/app-cli/src/program_test.rs	gamex-app-cli
todo	55	2d5c5a09cfb32b0d	Applications/GameX.App.Cli/Program.cs	applications/app-cli/src/program.rs	gamex-app-cli
todo	36	0e372ac67c576262	Applications/GameX.App.Client/Program.cs	applications/app-client/src/program.rs	gamex-app-client
todo	47	af0572bcf79df9ff	Applications/GameX.App.Explorer/App.xaml.cs	applications/app-explorer/src/app_xaml.rs	gamex-app-explorer
todo	36	c33c24d6f4c85012	Applications/GameX.App.Explorer/AppShell.xaml.cs	applications/app-explorer/src/app_shell_xaml.rs	gamex-app-explorer
